Record_ID,Source_Record_ID,Study_ID,Experiment_ID,Treatment_ID,Stage_Group_std,Initial_BW_kg,DMI_kg_d,N_Intake_g_d,Fecal_N_g_d,Urinary_N_g_d,Retained_N_g_d,Diet_CP_pct_DM,Diet_EE_pct_DM,Diet_NDF_pct_DM,Diet_ADF_pct_DM,Diet_Starch_pct_DM,Diet_GE_MJ_kg_DM,Diet_Ash_pct_DM,Diet_CF_pct_DM,Diet_DE_MJ_kg_DM,Diet_ME_MJ_kg_DM,Analysis_Split,Split_Resolution_Source,Original_P3_Eligible,Total_N_Excretion_g_d,N_to_DMI_g_kg,DMI_per_BW,N_Intake_per_BW,CP_to_GE_ratio,CP_to_NDF_ratio,SID_Lys_pct_DM,SID_Met_pct_DM,SID_Thr_pct_DM,SID_Trp_pct_DM,Lys_to_N_ratio,Met_to_Lys_ratio,Thr_to_Lys_ratio,Trp_to_Lys_ratio,Analysis_N_Intake_g_d,Analysis_Fecal_N_g_d,Analysis_Urinary_N_g_d,Analysis_Retained_N_g_d,Analysis_Total_N_Excretion_g_d,Analysis_Diet_CP_pct_DM,Analysis_Diet_EE_pct_DM,Analysis_Diet_NDF_pct_DM,Analysis_Diet_ADF_pct_DM,Analysis_Diet_Starch_pct_DM,Analysis_Diet_GE_MJ_kg_DM,Analysis_Daily_NFlow_Eligible,Analysis_P2_Eligible,Analysis_RAW_P2_Eligible,Analysis_P3_Eligible,Formula_Available,Formula_Total_pct,Formula_Complete_95_105,QC_Status,Issue_Code,Correction_Count,Enhanced_Formula_Quality,Enhanced_Formula_Direct,RN_Source,BW_Source_Class,Model_906_Eligible,Model_906_Disposition,Model_906_Exclusion_Code,Model_906_Exclusion_Reason,Analysis_Scope_Version
V44_5f240f67a3a2,698,Arredondo2019_AFST,PhytaseDose,Phy500,growing,13.6,0.8398546674119619,24.04,2.52,3.29,18.23,20.4597438243,5.547610549659083,7.271843266621064,3.106189070809152,38.26113109291908,19.15599268069533,,,,,development,Historical Study_ID,1,5.8100000000000005,28.624,0.0617540196626442,1.7676470588235291,1.068059701490622,2.813556766028433,1.256693224696044,0.4009169663937863,0.7532617996866657,0.2094524095853836,0.383892033145679,0.3190253265595157,0.5993999051509623,0.1666694826305312,24.04,2.52,3.29,18.23,5.8100000000000005,20.4597438243,5.547610549659083,7.271843266621064,3.106189070809152,38.26113109291908,19.15599268069533,1,1,1,1,1,98.3,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_ac3f391e8a2c,702,Habeanu2019_Animals,Grower31to55kg_n3PUFA_Nbalance,SM,growing,32.4,2.46,70.76,7.95,10.81,52.0,16.0,2.993821702564158,6.973262621003205,2.636545870736721,60.32217977253536,17.99611990938931,,,,,development,Historical Study_ID,1,18.76,28.764227642276424,0.0759259259259259,2.183950617283951,0.8890805396141057,2.294478333830222,0.7815472860379273,0.2480540163757586,0.4244081264205601,0.132681610407462,0.3052919086085653,0.317388366394661,0.5430357625219419,0.169767860214952,70.76,7.95,10.81,52.0,18.76,16.0,2.993821702564158,6.973262621003205,2.636545870736721,60.32217977253536,17.99611990938931,1,1,1,1,1,96.84,1,INCLUDED,REPORTED_RN_DIFF_GT2_USE_RECOMPUTED,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_d6b347824c0e,703,Kwon2019_JAS,LeuExcess,Leu100,growing,30.0,1.22726480318,33.0,5.8,5.6,21.6,16.8056640642,5.31025185248807,11.6823666544026,4.13722428792843,49.57055074937833,18.7210564113393,,,,,confirmation,Historical Study_ID,1,11.4,26.88906250264228,0.0409088267726666,1.1,0.8976878064434892,1.4385496159604476,0.9910137771064372,0.305687674344374,0.6646786133599871,0.1849627800176608,0.3728245826573024,0.3084595607105696,0.6707057244962994,0.1866399683743199,33.0,5.8,5.6,21.6,11.4,16.8056640642,5.31025185248807,11.6823666544026,4.13722428792843,49.57055074937833,18.7210564113393,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_b36e90c18890,704,Kwon2019_JAS,LeuExcess,Leu150,growing,30.0,1.21623139644,33.0,5.8,6.0,21.2,16.9581216702,5.310547266371802,11.68301655452042,4.137454445278538,49.36402510197973,18.72732050507927,,,,,confirmation,Historical Study_ID,1,11.8,27.132994672390023,0.040541046548,1.1,0.905528458574764,1.4515190996317235,0.991068908056317,0.3057046800129554,0.6647155900036683,0.1849730696564027,0.3692598150620921,0.3084595607105695,0.6707057244962993,0.1866399683743198,33.0,5.8,6.0,21.2,11.8,16.9581216702,5.310547266371802,11.68301655452042,4.137454445278538,49.36402510197973,18.72732050507927,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_dc7397c302f7,705,Kwon2019_JAS,LeuExcess,Leu200,growing,30.0,1.20304225362,32.6,5.4,6.0,21.200000000000003,16.9362297448,5.31084271312562,11.68366652695126,4.137684628237772,49.15747647490347,18.73358529581187,,,,,confirmation,Historical Study_ID,1,11.4,27.097967591666343,0.040101408454,1.086666666666667,0.9040570439330856,1.4495646298815876,0.991124045140502,0.305721687573722,0.6647525707616633,0.1849833604400513,0.3657625709936961,0.3084595607105695,0.6707057244962993,0.1866399683743198,32.6,5.4,6.0,21.200000000000003,11.4,16.9362297448,5.31084271312562,11.68366652695126,4.137684628237772,49.15747647490347,18.73358529581187,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_3315587db62b,706,Kwon2019_JAS,LeuExcess,Leu250,growing,30.0,1.1997400695,32.6,5.8,6.0,20.8,16.9828452996,5.311138192755012,11.68431657170721,4.13791483681041,48.95090486431404,18.73985078365344,,,,,confirmation,Historical Study_ID,1,11.8,27.17255247929352,0.03999133565,1.086666666666667,0.906242290595715,1.453473568212181,0.9911791883600172,0.3057386970269897,0.6647895556346591,0.1849936523687976,0.3623309499145225,0.3084595607105694,0.6707057244962992,0.1866399683743198,32.6,5.8,6.0,20.8,11.8,16.9828452996,5.311138192755012,11.68431657170721,4.13791483681041,48.95090486431404,18.73985078365344,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_0a9cb109db1b,707,Kwon2019_JAS,LeuExcess,Leu300,growing,30.0,1.15528091352,31.8,5.2,6.2,20.4,17.2036080294,5.311433705265462,11.68496668880032,4.138145071000723,48.74431026637499,18.74611696872034,,,,,confirmation,Historical Study_ID,1,11.4,27.525772846977347,0.038509363784,1.06,0.9177158159263512,1.472285586050419,0.9912343377158852,0.3057557083730744,0.6648265446233423,0.1850039454428327,0.3589631219461029,0.3084595607105697,0.6707057244962994,0.1866399683743198,31.8,5.2,6.2,20.4,11.4,17.2036080294,5.311433705265462,11.68496668880032,4.138145071000723,48.74431026637499,18.74611696872034,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_e029d732b3b6,708,Kwon2019_LeuExcess,NBalance,SIDLeu_100,growing,30.0,1.2089,33.0,5.8,5.6,21.6,17.111,6.799,11.6823666544026,4.13722428792843,49.57055074937833,18.916,,,,,confirmation,Historical DOI,1,11.4,27.297543221110097,0.0402966666666666,1.1,0.9045781349122436,1.4646860953941705,0.9910137771064372,0.305687674344374,0.6646786133599871,0.1849627800176608,0.361979785337808,0.3084595607105696,0.6707057244962994,0.1866399683743199,33.0,5.8,5.6,21.6,11.4,17.111,6.799,11.6823666544026,4.13722428792843,49.57055074937833,18.916,1,1,1,1,1,97.3,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_c293d0c37276,709,Kwon2019_LeuExcess,NBalance,SIDLeu_150,growing,30.0,1.197,33.0,5.8,6.0,21.2,17.228,6.76,11.68301655452042,4.137454445278538,49.36402510197973,18.957,,,,,confirmation,Historical DOI,1,11.8,27.56892230576441,0.0399,1.1,0.9087935854829352,1.474619155044688,0.991068908056317,0.3057046800129554,0.6647155900036683,0.1849730696564027,0.3595414833615034,0.3084595607105695,0.6707057244962993,0.1866399683743198,33.0,5.8,6.0,21.2,11.8,17.228,6.76,11.68301655452042,4.137454445278538,49.36402510197973,18.957,1,1,1,1,1,97.3,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_e82aa50c02e1,710,Kwon2019_LeuExcess,NBalance,SIDLeu_200,growing,30.0,1.1875,32.6,5.4,6.0,21.200000000000003,17.168,6.831,11.68366652695126,4.137684628237772,49.15747647490347,18.932,,,,,confirmation,Historical DOI,1,11.4,27.45263157894737,0.0395833333333333,1.086666666666667,0.9068244242552292,1.4694017464806763,0.991124045140502,0.305721687573722,0.6647525707616633,0.1849833604400513,0.3608181082320676,0.3084595607105695,0.6707057244962993,0.1866399683743198,32.6,5.4,6.0,21.200000000000003,11.4,17.168,6.831,11.68366652695126,4.137684628237772,49.15747647490347,18.932,1,1,1,1,1,97.3,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_79bb965c71d6,711,Kwon2019_LeuExcess,NBalance,SIDLeu_250,growing,30.0,1.1809,32.6,5.8,6.0,20.8,17.217,6.613,11.68431657170721,4.13791483681041,48.95090486431404,19.014,,,,,confirmation,Historical DOI,1,11.8,27.60606317215683,0.0393633333333333,1.086666666666667,0.905490691069738,1.473513653480582,0.9911791883600172,0.3057386970269897,0.6647895556346591,0.1849936523687976,0.3598112288581116,0.3084595607105694,0.6707057244962992,0.1866399683743198,32.6,5.8,6.0,20.8,11.8,17.217,6.613,11.68431657170721,4.13791483681041,48.95090486431404,19.014,1,1,1,1,1,97.3,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_953ed01f2f1f,712,Kwon2019_LeuExcess,NBalance,SIDLeu_300,growing,30.0,1.1357,31.8,5.2,6.2,20.4,17.523,6.713,11.68496668880032,4.138145071000723,48.74431026637499,19.078,,,,,confirmation,Historical DOI,1,11.4,28.000352205688124,0.0378566666666666,1.06,0.9184925044553937,1.4996191659489502,0.9912343377158852,0.3057557083730744,0.6648265446233423,0.1850039454428327,0.3535476009087646,0.3084595607105697,0.6707057244962994,0.1866399683743198,31.8,5.2,6.2,20.4,11.4,17.523,6.713,11.68496668880032,4.138145071000723,48.74431026637499,19.078,1,1,1,1,1,97.3,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_1e4216d626c0,713,McGilvray2019_JAS,ISS_Thr,ISSneg_L1,growing,32.0,0.9728107101,23.0,6.8,4.5,11.7,14.7767698801,4.111030027853577,8.542131211810847,2.840326634907414,58.39075636076897,18.18529666028782,,,,,development,Historical Study_ID,1,11.3,23.64283180808702,0.030400334690625,0.71875,0.8125668861024854,1.7298692227612682,1.150812356275151,0.4514203106536191,0.81949091667272,0.2594640889584381,0.5213026312865294,0.3922623077447108,0.7120977735459642,0.2254616815188262,23.0,6.8,4.5,11.7,11.3,14.7767698801,4.111030027853577,8.542131211810847,2.840326634907414,58.39075636076897,18.18529666028782,1,1,1,1,1,101.03,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_86bbe2732d15,714,McGilvray2019_JAS,ISS_Thr,ISSneg_L2,growing,32.0,0.983545772,29.7,7.0,6.5,16.2,18.873041325,3.929103055907991,8.400670611374588,3.06607242404342,52.45932412827966,18.23150434309365,,,,,development,Historical Study_ID,1,13.5,30.196866120024357,0.030735805375,0.928125,1.0351883733691658,2.2466112764194945,1.542050084667305,0.5564453957913925,1.054274433451388,0.3396506281260873,0.552192916921696,0.3608478098890314,0.6836836519994395,0.2202591417122268,29.7,7.0,6.5,16.2,13.5,18.873041325,3.929103055907991,8.400670611374588,3.06607242404342,52.45932412827966,18.23150434309365,1,1,1,1,1,101.415,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_15756c09372a,715,McGilvray2019_JAS,ISS_Thr,ISSneg_L3,growing,32.0,0.985342292,36.4,9.5,7.4,19.5,23.0884233679,3.749213035131997,8.260793879082936,3.28929064321938,46.59430336680046,18.27719466009862,,,,,development,Historical Study_ID,1,16.9,36.94147738865146,0.030791946625,1.1375,1.2632367164259015,2.794940014949645,1.928907307299842,0.6602945641988419,1.286429189062929,0.4189393561390935,0.5721951898312163,0.342315341799989,0.6669212067342528,0.2171899886291274,36.4,9.5,7.4,19.5,16.9,23.0884233679,3.749213035131997,8.260793879082936,3.28929064321938,46.59430336680046,18.27719466009862,1,1,1,1,1,101.8,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_c76ddc723239,716,McGilvray2019_JAS,ISS_Thr,ISSpos_L1,growing,32.0,0.6062605688,13.0,5.4,5.7,1.8999999999999997,13.4018282206,4.193951267186375,8.623190599810568,2.75385435288532,61.00911027096147,18.20529773142381,,,,,development,Historical Study_ID,1,11.1,21.442925153010545,0.018945642775,0.40625,0.7361499063795791,1.5541611965406874,0.9742430556315572,0.4003397067137963,0.7231657779096525,0.2193411607505302,0.4958448378108035,0.410923849443581,0.7422847653154245,0.2251400812996725,13.0,5.4,5.7,1.8999999999999997,11.1,13.4018282206,4.193951267186375,8.623190599810568,2.75385435288532,61.00911027096147,18.20529773142381,1,1,1,1,1,100.948,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_44f76eec71d8,717,McGilvray2019_JAS,ISS_Thr,ISSpos_L2,growing,32.0,0.66974007,18.1,5.5,6.4,6.200000000000001,16.8908812638,4.036341432790597,8.500117790618427,2.949004153715735,55.87146895599366,18.24526433889995,,,,,development,Historical Study_ID,1,11.9,27.02541002212993,0.0209293771875,0.565625,0.9257679664189722,1.987134964463957,1.313974954303266,0.491297001041456,0.928460552084988,0.2923393415855508,0.5315529613310565,0.3739013437299235,0.7066044516634667,0.2224847137520695,18.1,5.5,6.4,6.200000000000001,11.9,16.8908812638,4.036341432790597,8.500117790618427,2.949004153715735,55.87146895599366,18.24526433889995,1,1,1,1,1,101.2735,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_d123382467e7,718,McGilvray2019_JAS,ISS_Thr,ISSpos_L3,growing,32.0,0.626083304,20.4,6.3,5.8,8.299999999999997,20.3647021387,3.880239626391917,8.37822255541876,3.142286740076895,50.78298515059184,18.28484854153914,,,,,development,Historical Study_ID,1,12.1,32.58352342198858,0.01956510325,0.6375,1.1137473790081385,2.430670945298389,1.650456261305565,0.5813840061075841,1.131791043585317,0.3646390679056075,0.5549163968726187,0.3522565364123556,0.6857443424099182,0.2209322818510598,20.4,6.3,5.8,8.299999999999997,12.1,20.3647021387,3.880239626391917,8.37822255541876,3.142286740076895,50.78298515059184,18.28484854153914,1,1,1,1,1,101.599,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_fa156d1aea43,719,Rocha2019_CR,Exp1,CT1,growing,57.2,1.7003,39.31,3.45,16.14,19.72,14.45,4.752,10.156,3.162,64.68751272466956,18.09905545171345,,,,,development,Historical Study_ID,1,19.59,23.119449508910197,0.0297255244755244,0.6872377622377622,0.7983842051067923,1.4228042536431664,0.6765100836074307,0.1845442737638378,0.3820480806311971,0.1150359612029845,0.2926081676502728,0.2727886519884103,0.5647337562124118,0.1700432321563713,39.31,3.45,16.14,19.72,19.59,14.45,4.752,10.156,3.162,64.68751272466956,18.09905545171345,1,1,1,1,1,99.674,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_a72dc3016035,720,Rocha2019_CR,Exp1,WB15,growing,57.52,1.7354,45.3,5.43,17.69,22.18,16.32,8.449,16.36,5.328,48.72479413355963,19.25114323547567,,,,,development,Historical Study_ID,1,23.12,26.10349199031923,0.0301703755215577,0.7875521557719053,0.8477418613729801,0.9975550122249388,0.5646559469898801,0.2159355123967455,0.4421412514563206,0.1392363071620817,0.2162438522479626,0.3824196195008206,0.7830277070724712,0.2465860988524701,45.3,5.43,17.69,22.18,23.12,16.32,8.449,16.36,5.328,48.72479413355963,19.25114323547567,1,1,1,1,1,99.507,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_970205431028,721,Rocha2019_CR,Exp2,CT2,growing,72.62,1.9553,42.08,4.39,17.14,20.55,13.45,4.338,11.426,3.415,62.34982512190983,18.33745540202835,,,,,development,Historical Study_ID,1,21.53,21.520994220835675,0.0269250895070228,0.5794546956761222,0.7334714498344336,1.1771398564677051,0.6897302382865483,0.1935251762402423,0.3823741388140849,0.1106764814265836,0.3205066163041582,0.2805809655685159,0.5543821592685162,0.1604634323435346,42.08,4.39,17.14,20.55,21.53,13.45,4.338,11.426,3.415,62.34982512190983,18.33745540202835,1,1,1,1,1,99.69,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_883e34a5a37b,722,Rocha2019_CR,Exp2,SH6,growing,72.75,1.981,44.8,7.25,16.5,21.05,14.131,9.718,15.584,6.248,53.82702779111695,18.96902853771259,,,,,development,Historical Study_ID,1,23.75,22.61484098939929,0.0272302405498281,0.615807560137457,0.7449511698454121,0.9067633470225872,0.5091778009246781,0.2006722402633349,0.4063038438492307,0.1167452702002992,0.2252042499313027,0.3941103478959799,0.7979606399009814,0.2292819325357217,44.8,7.25,16.5,21.05,23.75,14.131,9.718,15.584,6.248,53.82702779111695,18.96902853771259,1,1,1,1,1,99.49,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_f4d18cac49cf,723,Somensi2019_RBZ_FineWheatBranBetaine,2Periods_15d_TotalCollection,NC,growing,38.45,1.7969191357555014,49.6,7.24,11.2,31.16,17.2517501668,5.178199833062758,5.572648656533378,2.531713159678983,47.79122796117764,17.51180613669945,,,,,development,Historical Study_ID,1,18.44,27.602800266883488,0.0467339177049545,1.2899869960988295,0.9851496774307904,3.095790032729595,1.073539301834959,0.2508978792487284,0.7845580782227934,0.1859111450868317,0.3889240553332828,0.2337109398974759,0.7308144907985937,0.173175909600199,49.6,7.24,11.2,31.16,18.44,17.2517501668,5.178199833062758,5.572648656533378,2.531713159678983,47.79122796117764,17.51180613669945,1,1,1,1,1,91.6,0,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_2283b3841a70,724,Somensi2019_RBZ_FineWheatBranBetaine,2Periods_15d_TotalCollection,PCBet,growing,38.45,1.8114104191083684,50.0,7.3,10.5,32.2,17.2517501668,5.178199833062758,5.572648656533378,2.531713159678983,47.79122796117764,17.51180613669945,,,,,development,Historical Study_ID,1,17.8,27.602800266883488,0.0471108041380589,1.3003901170351104,0.9851496774307904,3.095790032729595,1.073539301834959,0.2508978792487284,0.7845580782227934,0.1859111450868317,0.3889240553332828,0.2337109398974759,0.7308144907985937,0.173175909600199,50.0,7.3,10.5,32.2,17.8,17.2517501668,5.178199833062758,5.572648656533378,2.531713159678983,47.79122796117764,17.51180613669945,1,1,1,1,1,91.69,0,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_f0af7a9caf60,725,Somensi2019_RBZ_FineWheatBranBetaine,2Periods_15d_TotalCollection,PCFWB,growing,38.45,1.7731102612051766,48.7,9.53,11.1,28.07,17.1661631349,5.80880588407326,11.98183830824694,4.353404087255274,45.25525802951329,18.49358103583523,,,,,development,Historical Study_ID,1,20.63,27.46586101582808,0.0461147012016951,1.2665799739921977,0.9282227764129036,1.4326819218620863,1.080424414202898,0.2233839980976798,0.7959365783928127,0.1802016568771883,0.3933699415357123,0.2067557851906607,0.7366888122201763,0.166787842359278,48.7,9.53,11.1,28.07,20.63,17.1661631349,5.80880588407326,11.98183830824694,4.353404087255274,45.25525802951329,18.49358103583523,1,1,1,1,1,97.02,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_3a68a66803ba,726,Somensi2019_RBZ_FineWheatBranBetaine,2Periods_15d_TotalCollection,PCFWB+Met,growing,38.45,1.7592977973007926,48.5,9.49,10.3,28.71,17.2298857229,5.808869391715524,11.98196930561819,4.353451682997828,45.25575280499638,18.51218345564621,,,,,development,Historical Study_ID,1,19.79,27.56781715660149,0.0457554693706317,1.261378413524057,0.9307322263838572,1.437984465109682,1.080436226476979,0.3305407185710577,0.7959452803629754,0.1802036270208957,0.391919396569541,0.305932650600642,0.7366888122201767,0.1667878423592781,48.5,9.49,10.3,28.71,19.79,17.2298857229,5.808869391715524,11.98196930561819,4.353451682997828,45.25575280499638,18.51218345564621,1,1,1,1,1,97.12,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_a506ca79eb66,727,Somensi2019_RBZ_FineWheatBranBetaine,2Periods_15d_TotalCollection,PCMet,growing,38.45,1.786773628901675,49.5,6.19,10.6,32.71,17.3147283459,5.178255784113778,5.57270886964978,2.531740515133917,47.79174435095019,17.53018036440254,,,,,development,Historical Study_ID,1,16.79,27.703565353394836,0.0464700553680539,1.287386215864759,0.9877096519246292,3.107057761477526,1.073550901551885,0.3568015343265036,0.7845665554640122,0.1859131538783614,0.3875136242774543,0.3323564199990188,0.730814490798594,0.173175909600199,49.5,6.19,10.6,32.71,16.79,17.3147283459,5.178255784113778,5.57270886964978,2.531740515133917,47.79174435095019,17.53018036440254,1,1,1,1,1,91.7,0,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_ae8e0549776a,729,Zhao2019_LowProtein_AAPatterns,PhaseIII_75_100kg,HCP_10EAAs,finishing,75.8,2.734,67.57,6.53,17.49,43.55,15.4466898317,5.02050050311209,8.851633553604763,3.542363134380489,48.571601565655286,18.85151948353871,,,,,development,Historical Study_ID,1,24.02,24.714703730797364,0.0360686015831134,0.8914248021108179,0.819386991334474,1.7450665730970585,0.0,0.0,0.0,0.0,0.0,,,,67.57,6.53,17.49,43.55,24.02,15.4466898317,5.02050050311209,8.851633553604763,3.542363134380489,48.571601565655286,18.85151948353871,1,1,1,1,1,100.0,1,INCLUDED,,0,DIRECT_SUPPLEMENT_EXACT,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_f6f7401c8770,730,Zhao2019_LowProtein_AAPatterns,PhaseIII_75_100kg,LCP_LysMetThrTrp,finishing,77.0,2.949,45.51,5.43,10.82,29.26,9.64521871821,4.6393690318917,8.929391808077453,3.366677661809204,52.76985859948019,18.70981492879012,,,,,development,Historical Study_ID,1,16.25,15.4323499491353,0.0382987012987013,0.591038961038961,0.5155165219388791,1.0801652481510573,0.0,0.0,0.0,0.0,0.0,,,,45.51,5.43,10.82,29.26,16.25,9.64521871821,4.6393690318917,8.929391808077453,3.366677661809204,52.76985859948019,18.70981492879012,1,1,1,1,1,100.0,1,INCLUDED,,0,DIRECT_SUPPLEMENT_EXACT,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
