Record_ID,Source_unit,Ingredient_Class,Ingredient_Class_CN,Sample_ID,Pig_Ordinal,Stage_Group_std,Initial_BW_kg,DMI_kg_d,N_Intake_g_d,Analysis_N_Intake_g_d,Analysis_Fecal_N_g_d,Analysis_Urinary_N_g_d,Analysis_Retained_N_g_d,Analysis_Total_N_Excretion_g_d,N_to_DMI_g_kg,DMI_per_BW,N_Intake_per_BW,Analysis_Diet_CP_pct_DM,Analysis_Diet_EE_pct_DM,Analysis_Diet_NDF_pct_DM,Analysis_Diet_ADF_pct_DM,Diet_Ash_pct_DM,Analysis_Diet_Starch_pct_DM,Diet_DM_pct_asfed,Raw_Diet_CP_pct_asfed,Raw_Diet_CP_pct_DM_derived,CP_N_consistent_minus_raw_DM,CP_consistency_status,Reported_BW_text,Backcalculated_BW_kg_not_used,Origin,Formula_Provenance,Starch_rule,BW_rule,DMI_NI_decision_time_rule,P2_source,Mass_balance_error_g_d
REALV6R_0497,Wheat::RealV6_小麦_sample2,Wheat,小麦,2,5,growing,50.0,0.8637999999999999,16.5904772937905,16.5904772937905,2.03729055891563,2.66307,11.89011673487487,4.70036055891563,19.206387235228643,0.017276,0.33180954587580996,12.003992022017902,5.197962491317435,15.721231766612643,4.225515165547581,1.551285019680482,,86.38,10.37,12.005093771706415,-0.001101749688512399,CONSISTENT,50.0±1.7 kg,25.0,安徽亳州,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0498,Wheat::RealV6_小麦_sample2,Wheat,小麦,2,6,growing,50.0,0.8637999999999999,16.5904772937905,16.5904772937905,2.342257283308029,1.614220666666665,12.633999343815805,3.956477949974694,19.206387235228643,0.017276,0.33180954587580996,12.003992022017902,5.197962491317435,15.721231766612643,4.225515165547581,1.551285019680482,,86.38,10.37,12.005093771706415,-0.001101749688512399,CONSISTENT,50.0±1.7 kg,25.0,安徽亳州,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0499,Wheat::RealV6_小麦_sample3,Wheat,小麦,3,1,growing,50.0,0.8707999999999999,22.464455539705202,22.464455539705202,1.714145276632057,2.122231999999999,18.628078263073146,3.836377276632056,25.797491432826373,0.017415999999999997,0.44928911079410405,16.12343214551648,5.271015158474965,17.811208084519983,4.7197978870004595,3.6862655029857603,,87.08,14.04,16.123105190629307,0.00032695488717493504,CONSISTENT,50.0±1.7 kg,25.0,江苏徐州,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0500,Wheat::RealV6_小麦_sample3,Wheat,小麦,3,2,growing,50.0,0.8707999999999999,22.464455539705202,22.464455539705202,4.03025417945051,7.170989499999999,11.263211860254692,11.20124367945051,25.797491432826373,0.017415999999999997,0.44928911079410405,16.12343214551648,5.271015158474965,17.811208084519983,4.7197978870004595,3.6862655029857603,,87.08,14.04,16.123105190629307,0.00032695488717493504,CONSISTENT,50.0±1.7 kg,25.0,江苏徐州,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0501,Wheat::RealV6_小麦_sample3,Wheat,小麦,3,3,growing,50.0,0.8707999999999999,22.464455539705202,22.464455539705202,2.899736675618745,2.712418333333329,16.852300530753126,5.612155008952074,25.797491432826373,0.017415999999999997,0.44928911079410405,16.12343214551648,5.271015158474965,17.811208084519983,4.7197978870004595,3.6862655029857603,,87.08,14.04,16.123105190629307,0.00032695488717493504,CONSISTENT,50.0±1.7 kg,25.0,江苏徐州,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,3.552713678800501e-15
REALV6R_0502,Wheat::RealV6_小麦_sample3,Wheat,小麦,3,4,growing,50.0,0.8707999999999999,22.464455539705202,22.464455539705202,1.735242257999767,6.784406333333346,13.944806948372088,8.519648591333114,25.797491432826373,0.017415999999999997,0.44928911079410405,16.12343214551648,5.271015158474965,17.811208084519983,4.7197978870004595,3.6862655029857603,,87.08,14.04,16.123105190629307,0.00032695488717493504,CONSISTENT,50.0±1.7 kg,25.0,江苏徐州,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0503,Wheat::RealV6_小麦_sample3,Wheat,小麦,3,5,growing,50.0,0.8707999999999999,22.464455539705202,22.464455539705202,2.454905876615156,3.921068666666659,16.088480996423385,6.375974543281815,25.797491432826373,0.017415999999999997,0.44928911079410405,16.12343214551648,5.271015158474965,17.811208084519983,4.7197978870004595,3.6862655029857603,,87.08,14.04,16.123105190629307,0.00032695488717493504,CONSISTENT,50.0±1.7 kg,25.0,江苏徐州,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0504,Wheat::RealV6_小麦_sample3,Wheat,小麦,3,6,growing,50.0,0.8707999999999999,22.464455539705202,22.464455539705202,2.597054871250904,5.126095000000007,14.741305668454292,7.723149871250911,25.797491432826373,0.017415999999999997,0.44928911079410405,16.12343214551648,5.271015158474965,17.811208084519983,4.7197978870004595,3.6862655029857603,,87.08,14.04,16.123105190629307,0.00032695488717493504,CONSISTENT,50.0±1.7 kg,25.0,江苏徐州,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0505,Wheat::RealV6_小麦_sample4,Wheat,小麦,4,1,growing,50.0,0.8661,23.6460900473934,23.6460900473934,1.727057746299649,1.992756,19.92627630109375,3.719813746299649,27.301801232413577,0.017322,0.472921800947868,17.06362577025849,5.091790786283339,16.868721856598544,4.733864449832582,3.0596928761113036,,86.61,14.78,17.065004041103798,-0.0013782708453078385,CONSISTENT,50.0±1.7 kg,25.0,江苏盐城,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0506,Wheat::RealV6_小麦_sample4,Wheat,小麦,4,2,growing,50.0,0.8661,23.6460900473934,23.6460900473934,1.080546175738953,5.183470833333331,17.382073038321117,6.264017009072284,27.301801232413577,0.017322,0.472921800947868,17.06362577025849,5.091790786283339,16.868721856598544,4.733864449832582,3.0596928761113036,,86.61,14.78,17.065004041103798,-0.0013782708453078385,CONSISTENT,50.0±1.7 kg,25.0,江苏盐城,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0507,Wheat::RealV6_小麦_sample4,Wheat,小麦,4,3,growing,50.0,0.8661,23.6460900473934,23.6460900473934,2.273163060455035,3.382225,17.990701986938365,5.655388060455035,27.301801232413577,0.017322,0.472921800947868,17.06362577025849,5.091790786283339,16.868721856598544,4.733864449832582,3.0596928761113036,,86.61,14.78,17.065004041103798,-0.0013782708453078385,CONSISTENT,50.0±1.7 kg,25.0,江苏盐城,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,3.552713678800501e-15
REALV6R_0508,Wheat::RealV6_小麦_sample4,Wheat,小麦,4,4,growing,50.0,0.8661,23.6460900473934,23.6460900473934,1.583988383643382,0.909311,21.152790663750018,2.493299383643382,27.301801232413577,0.017322,0.472921800947868,17.06362577025849,5.091790786283339,16.868721856598544,4.733864449832582,3.0596928761113036,,86.61,14.78,17.065004041103798,-0.0013782708453078385,CONSISTENT,50.0±1.7 kg,25.0,江苏盐城,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0509,Wheat::RealV6_小麦_sample4,Wheat,小麦,4,5,growing,50.0,0.8661,23.6460900473934,23.6460900473934,1.977552444884339,3.1073105,18.56122710250906,5.084862944884339,27.301801232413577,0.017322,0.472921800947868,17.06362577025849,5.091790786283339,16.868721856598544,4.733864449832582,3.0596928761113036,,86.61,14.78,17.065004041103798,-0.0013782708453078385,CONSISTENT,50.0±1.7 kg,25.0,江苏盐城,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0510,Wheat::RealV6_小麦_sample4,Wheat,小麦,4,6,growing,50.0,0.8661,23.6460900473934,23.6460900473934,1.670777875100245,2.669586500000002,19.305725672293153,4.340364375100247,27.301801232413577,0.017322,0.472921800947868,17.06362577025849,5.091790786283339,16.868721856598544,4.733864449832582,3.0596928761113036,,86.61,14.78,17.065004041103798,-0.0013782708453078385,CONSISTENT,50.0±1.7 kg,25.0,江苏盐城,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0511,Wheat::RealV6_小麦_sample5,Wheat,小麦,5,1,growing,50.0,0.8669,24.8794216061185,24.8794216061185,2.008098312012936,5.4698175,17.40150579410556,7.477915812012936,28.699298196007035,0.017338,0.49758843212237,17.9370613725044,5.1332333602491635,17.66062983043027,4.452647364171185,1.7187680239935401,,86.69,15.55,17.937478371207753,-0.00041699870335420997,CONSISTENT,50.0±1.7 kg,25.0,河南平顶山,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0512,Wheat::RealV6_小麦_sample5,Wheat,小麦,5,2,growing,50.0,0.8669,24.8794216061185,24.8794216061185,1.877318739119883,5.058487,17.943615866998613,6.935805739119884,28.699298196007035,0.017338,0.49758843212237,17.9370613725044,5.1332333602491635,17.66062983043027,4.452647364171185,1.7187680239935401,,86.69,15.55,17.937478371207753,-0.00041699870335420997,CONSISTENT,50.0±1.7 kg,25.0,河南平顶山,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,3.552713678800501e-15
REALV6R_0513,Wheat::RealV6_小麦_sample5,Wheat,小麦,5,3,growing,50.0,0.8669,24.8794216061185,24.8794216061185,2.603069855073122,4.1091705,18.167181251045378,6.7122403550731224,28.699298196007035,0.017338,0.49758843212237,17.9370613725044,5.1332333602491635,17.66062983043027,4.452647364171185,1.7187680239935401,,86.69,15.55,17.937478371207753,-0.00041699870335420997,CONSISTENT,50.0±1.7 kg,25.0,河南平顶山,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-3.552713678800501e-15
REALV6R_0514,Wheat::RealV6_小麦_sample5,Wheat,小麦,5,4,growing,50.0,0.8669,24.8794216061185,24.8794216061185,1.150481518817207,6.1973335,17.53160658730129,7.347815018817207,28.699298196007035,0.017338,0.49758843212237,17.9370613725044,5.1332333602491635,17.66062983043027,4.452647364171185,1.7187680239935401,,86.69,15.55,17.937478371207753,-0.00041699870335420997,CONSISTENT,50.0±1.7 kg,25.0,河南平顶山,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0515,Wheat::RealV6_小麦_sample5,Wheat,小麦,5,5,growing,50.0,0.8669,24.8794216061185,24.8794216061185,1.850980785413747,3.5697915,19.45864932070475,5.420772285413747,28.699298196007035,0.017338,0.49758843212237,17.9370613725044,5.1332333602491635,17.66062983043027,4.452647364171185,1.7187680239935401,,86.69,15.55,17.937478371207753,-0.00041699870335420997,CONSISTENT,50.0±1.7 kg,25.0,河南平顶山,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0516,Wheat::RealV6_小麦_sample5,Wheat,小麦,5,6,growing,50.0,0.8669,24.8794216061185,24.8794216061185,1.579848159018512,5.452858666666662,17.846714780433324,7.032706825685175,28.699298196007035,0.017338,0.49758843212237,17.9370613725044,5.1332333602491635,17.66062983043027,4.452647364171185,1.7187680239935401,,86.69,15.55,17.937478371207753,-0.00041699870335420997,CONSISTENT,50.0±1.7 kg,25.0,河南平顶山,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0517,Wheat::RealV6_小麦_sample6,Wheat,小麦,6,1,growing,50.0,0.8665,23.0508040935673,23.0508040935673,1.576434485374242,5.246703000000005,16.227666608193054,6.823137485374247,26.602197453626427,0.01733,0.461016081871346,16.626373408516518,5.147143681477207,18.095787651471436,4.420080784766301,1.6733987305251008,,86.65,14.41,16.63012117714945,-0.003747768632933912,CONSISTENT,50.0±1.7 kg,25.0,河南周口,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0518,Wheat::RealV6_小麦_sample6,Wheat,小麦,6,2,growing,50.0,0.8665,23.0508040935673,23.0508040935673,1.615535723600151,4.274853333333329,17.16041503663382,5.89038905693348,26.602197453626427,0.01733,0.461016081871346,16.626373408516518,5.147143681477207,18.095787651471436,4.420080784766301,1.6733987305251008,,86.65,14.41,16.63012117714945,-0.003747768632933912,CONSISTENT,50.0±1.7 kg,25.0,河南周口,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0519,Wheat::RealV6_小麦_sample6,Wheat,小麦,6,3,growing,50.0,0.8665,23.0508040935673,23.0508040935673,1.329165113990457,8.192912500000006,13.528726479576838,9.522077613990463,26.602197453626427,0.01733,0.461016081871346,16.626373408516518,5.147143681477207,18.095787651471436,4.420080784766301,1.6733987305251008,,86.65,14.41,16.63012117714945,-0.003747768632933912,CONSISTENT,50.0±1.7 kg,25.0,河南周口,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0520,Wheat::RealV6_小麦_sample6,Wheat,小麦,6,4,growing,50.0,0.8665,23.0508040935673,23.0508040935673,1.065326273491277,5.555439000000008,16.430038820076014,6.620765273491285,26.602197453626427,0.01733,0.461016081871346,16.626373408516518,5.147143681477207,18.095787651471436,4.420080784766301,1.6733987305251008,,86.65,14.41,16.63012117714945,-0.003747768632933912,CONSISTENT,50.0±1.7 kg,25.0,河南周口,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,3.552713678800501e-15
REALV6R_0521,Wheat::RealV6_小麦_sample6,Wheat,小麦,6,5,growing,50.0,0.8665,23.0508040935673,23.0508040935673,1.517253764581409,5.908400000000007,15.625150328985885,7.4256537645814165,26.602197453626427,0.01733,0.461016081871346,16.626373408516518,5.147143681477207,18.095787651471436,4.420080784766301,1.6733987305251008,,86.65,14.41,16.63012117714945,-0.003747768632933912,CONSISTENT,50.0±1.7 kg,25.0,河南周口,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0522,Wheat::RealV6_小麦_sample6,Wheat,小麦,6,6,growing,50.0,0.8665,23.0508040935673,23.0508040935673,1.53569245655479,1.3251875,20.18992413701251,2.8608799565547898,26.602197453626427,0.01733,0.461016081871346,16.626373408516518,5.147143681477207,18.095787651471436,4.420080784766301,1.6733987305251008,,86.65,14.41,16.63012117714945,-0.003747768632933912,CONSISTENT,50.0±1.7 kg,25.0,河南周口,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0523,Wheat::RealV6_小麦_sample7,Wheat,小麦,7,1,growing,50.0,1.04088,32.00733812949637,32.00733812949637,2.40265204849941,5.57775866666666,24.0269274143303,7.9804107151660695,30.750267206110568,0.020817600000000002,0.6401467625899273,19.2189170038191,5.199446622089002,17.223887479824764,4.09269080009223,1.2566290062255017,,86.74,16.67,19.218353700714783,0.0005633031043181802,CONSISTENT,50.0±1.7 kg,30.0,河南商丘,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0524,Wheat::RealV6_小麦_sample7,Wheat,小麦,7,2,growing,50.0,1.04088,32.00733812949637,32.00733812949637,3.900814709745222,2.290859999999999,25.815663419751147,6.191674709745222,30.750267206110568,0.020817600000000002,0.6401467625899273,19.2189170038191,5.199446622089002,17.223887479824764,4.09269080009223,1.2566290062255017,,86.74,16.67,19.218353700714783,0.0005633031043181802,CONSISTENT,50.0±1.7 kg,30.0,河南商丘,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0525,Wheat::RealV6_小麦_sample7,Wheat,小麦,7,3,growing,50.0,1.04088,32.00733812949637,32.00733812949637,2.984837676617746,2.701805000000005,26.320695452878617,5.686642676617751,30.750267206110568,0.020817600000000002,0.6401467625899273,19.2189170038191,5.199446622089002,17.223887479824764,4.09269080009223,1.2566290062255017,,86.74,16.67,19.218353700714783,0.0005633031043181802,CONSISTENT,50.0±1.7 kg,30.0,河南商丘,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0526,Wheat::RealV6_小麦_sample7,Wheat,小麦,7,4,growing,50.0,1.04088,32.00733812949637,32.00733812949637,1.24787348639945,5.377518666666661,25.38194597643026,6.625392153066111,30.750267206110568,0.020817600000000002,0.6401467625899273,19.2189170038191,5.199446622089002,17.223887479824764,4.09269080009223,1.2566290062255017,,86.74,16.67,19.218353700714783,0.0005633031043181802,CONSISTENT,50.0±1.7 kg,30.0,河南商丘,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0527,Wheat::RealV6_小麦_sample7,Wheat,小麦,7,5,growing,50.0,1.04088,32.00733812949637,32.00733812949637,2.884737156118573,3.013366333333337,26.10923464004446,5.89810348945191,30.750267206110568,0.020817600000000002,0.6401467625899273,19.2189170038191,5.199446622089002,17.223887479824764,4.09269080009223,1.2566290062255017,,86.74,16.67,19.218353700714783,0.0005633031043181802,CONSISTENT,50.0±1.7 kg,30.0,河南商丘,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0528,Wheat::RealV6_小麦_sample7,Wheat,小麦,7,6,growing,50.0,1.04088,32.00733812949637,32.00733812949637,2.116694388914133,7.5382455,22.352398240582232,9.654939888914134,30.750267206110568,0.020817600000000002,0.6401467625899273,19.2189170038191,5.199446622089002,17.223887479824764,4.09269080009223,1.2566290062255017,,86.74,16.67,19.218353700714783,0.0005633031043181802,CONSISTENT,50.0±1.7 kg,30.0,河南商丘,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0529,Wheat::RealV6_小麦_sample8,Wheat,小麦,8,1,growing,50.0,1.0418399999999999,21.701788109074677,21.701788109074677,3.26592467346574,1.8179035,16.617959935608937,5.08382817346574,20.830250431039968,0.0208368,0.43403576218149353,13.01890651939998,5.517161944252477,15.468785994010597,4.664823773324119,1.3936880903017739,,86.82,11.3,13.01543423174384,0.0034722876561410487,CONSISTENT,50.0±1.7 kg,30.0,安徽凤阳,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0530,Wheat::RealV6_小麦_sample8,Wheat,小麦,8,2,growing,50.0,1.0418399999999999,21.701788109074677,21.701788109074677,3.671631413486671,2.86356,15.166596695588005,6.535191413486672,20.830250431039968,0.0208368,0.43403576218149353,13.01890651939998,5.517161944252477,15.468785994010597,4.664823773324119,1.3936880903017739,,86.82,11.3,13.01543423174384,0.0034722876561410487,CONSISTENT,50.0±1.7 kg,30.0,安徽凤阳,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0531,Wheat::RealV6_小麦_sample8,Wheat,小麦,8,3,growing,50.0,1.0418399999999999,21.701788109074677,21.701788109074677,3.377623835342754,1.096793833333331,17.22737044039859,4.474417668676085,20.830250431039968,0.0208368,0.43403576218149353,13.01890651939998,5.517161944252477,15.468785994010597,4.664823773324119,1.3936880903017739,,86.82,11.3,13.01543423174384,0.0034722876561410487,CONSISTENT,50.0±1.7 kg,30.0,安徽凤阳,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,3.552713678800501e-15
