source_specific_diet_id,ingredient_class,PC1,PC2,measured_source_specific_diets,budget_display_label,sampling_strategy,selected_or_selection_frequency,value_semantics,main_figure_role
Rice bran::RealV6_米糠_sample4,Rice bran,-0.9806167717100414,2.028272289631623,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample4,Rice bran,-0.9806167717100414,2.028272289631623,3,3 measured sources,Random sampling,0.0376984126984127,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample5,Rice bran,-1.15471147977772,2.46348262846583,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample5,Rice bran,-1.15471147977772,2.46348262846583,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample5,Rice bran,-1.15471147977772,2.46348262846583,3,3 measured sources,Random sampling,0.01984126984126984,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample6,Rice bran,-0.2959583312276888,1.428925826162968,3,3 measured sources,P2-PAM representative sampling (k-medoids),1.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample6,Rice bran,-0.2959583312276888,1.428925826162968,3,3 measured sources,Response-surface-guided sampling,1.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample6,Rice bran,-0.2959583312276888,1.428925826162968,3,3 measured sources,Random sampling,0.03571428571428571,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample7,Rice bran,-1.299198984236073,0.8053010954162465,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample7,Rice bran,-1.299198984236073,0.8053010954162465,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample7,Rice bran,-1.299198984236073,0.8053010954162465,3,3 measured sources,Random sampling,0.01785714285714286,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample8,Rice bran,-0.0102832017726542,0.7034066953040489,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample8,Rice bran,-0.0102832017726542,0.7034066953040489,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample8,Rice bran,-0.0102832017726542,0.7034066953040489,3,3 measured sources,Random sampling,0.03968253968253968,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample9,Rice bran,0.04231537166731106,1.096244066733406,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample9,Rice bran,0.04231537166731106,1.096244066733406,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Rice bran::RealV6_米糠_sample9,Rice bran,0.04231537166731106,1.096244066733406,3,3 measured sources,Random sampling,0.04166666666666666,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample1,Sorghum,-0.02707781365839051,-1.176153514181306,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample1,Sorghum,-0.02707781365839051,-1.176153514181306,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample1,Sorghum,-0.02707781365839051,-1.176153514181306,3,3 measured sources,Random sampling,0.04563492063492063,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample10,Sorghum,0.1683802107682345,-1.312498865973889,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample10,Sorghum,0.1683802107682345,-1.312498865973889,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample10,Sorghum,0.1683802107682345,-1.312498865973889,3,3 measured sources,Random sampling,0.0376984126984127,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample2,Sorghum,0.7908772587630051,-1.063149606186058,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample2,Sorghum,0.7908772587630051,-1.063149606186058,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample2,Sorghum,0.7908772587630051,-1.063149606186058,3,3 measured sources,Random sampling,0.03373015873015873,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample3,Sorghum,0.1504304046083467,-1.600734853390495,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample3,Sorghum,0.1504304046083467,-1.600734853390495,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample3,Sorghum,0.1504304046083467,-1.600734853390495,3,3 measured sources,Random sampling,0.0496031746031746,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample4,Sorghum,0.2926401651095512,-1.212608805142148,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample4,Sorghum,0.2926401651095512,-1.212608805142148,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample4,Sorghum,0.2926401651095512,-1.212608805142148,3,3 measured sources,Random sampling,0.03968253968253968,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample5,Sorghum,0.2607113983174575,-1.115184670895072,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample5,Sorghum,0.2607113983174575,-1.115184670895072,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample5,Sorghum,0.2607113983174575,-1.115184670895072,3,3 measured sources,Random sampling,0.03174603174603174,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample6,Sorghum,-0.3187318932346196,-1.582262720713724,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample6,Sorghum,-0.3187318932346196,-1.582262720713724,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample6,Sorghum,-0.3187318932346196,-1.582262720713724,3,3 measured sources,Random sampling,0.02777777777777778,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample7,Sorghum,-0.3619676677523722,-1.46385173121222,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample7,Sorghum,-0.3619676677523722,-1.46385173121222,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample7,Sorghum,-0.3619676677523722,-1.46385173121222,3,3 measured sources,Random sampling,0.02976190476190476,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample8,Sorghum,-0.3553694484675719,-1.431207655912943,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample8,Sorghum,-0.3553694484675719,-1.431207655912943,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample8,Sorghum,-0.3553694484675719,-1.431207655912943,3,3 measured sources,Random sampling,0.03968253968253968,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample9,Sorghum,0.147131717889103,-1.246550813873493,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample9,Sorghum,0.147131717889103,-1.246550813873493,3,3 measured sources,Response-surface-guided sampling,1.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Sorghum::RealV6_高粱_sample9,Sorghum,0.147131717889103,-1.246550813873493,3,3 measured sources,Random sampling,0.03968253968253968,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample1,Wheat bran,-1.094748339700325,2.166428117204859,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample1,Wheat bran,-1.094748339700325,2.166428117204859,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample1,Wheat bran,-1.094748339700325,2.166428117204859,3,3 measured sources,Random sampling,0.0376984126984127,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample10,Wheat bran,0.07226811398454323,1.343134557187847,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample10,Wheat bran,0.07226811398454323,1.343134557187847,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample10,Wheat bran,0.07226811398454323,1.343134557187847,3,3 measured sources,Random sampling,0.03571428571428571,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample2,Wheat bran,-0.6781422151350917,2.479079357419419,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample2,Wheat bran,-0.6781422151350917,2.479079357419419,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample2,Wheat bran,-0.6781422151350917,2.479079357419419,3,3 measured sources,Random sampling,0.02579365079365079,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample3,Wheat bran,-0.7675984447878866,1.676169519946852,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample3,Wheat bran,-0.7675984447878866,1.676169519946852,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample3,Wheat bran,-0.7675984447878866,1.676169519946852,3,3 measured sources,Random sampling,0.02777777777777778,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample4,Wheat bran,-0.69734928938245,2.298028794179519,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample4,Wheat bran,-0.69734928938245,2.298028794179519,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample4,Wheat bran,-0.69734928938245,2.298028794179519,3,3 measured sources,Random sampling,0.02380952380952381,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample5,Wheat bran,-0.8744866573499892,2.008320910149982,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample5,Wheat bran,-0.8744866573499892,2.008320910149982,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample5,Wheat bran,-0.8744866573499892,2.008320910149982,3,3 measured sources,Random sampling,0.03571428571428571,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample6,Wheat bran,-0.6740286734764164,2.464974855290924,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample6,Wheat bran,-0.6740286734764164,2.464974855290924,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample6,Wheat bran,-0.6740286734764164,2.464974855290924,3,3 measured sources,Random sampling,0.02182539682539682,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample7,Wheat bran,-0.9240156969430783,2.199386250020121,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample7,Wheat bran,-0.9240156969430783,2.199386250020121,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample7,Wheat bran,-0.9240156969430783,2.199386250020121,3,3 measured sources,Random sampling,0.02976190476190476,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample8,Wheat bran,-0.4201084072438966,2.068428282470174,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample8,Wheat bran,-0.4201084072438966,2.068428282470174,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample8,Wheat bran,-0.4201084072438966,2.068428282470174,3,3 measured sources,Random sampling,0.03571428571428571,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample9,Wheat bran,-0.2833869331224793,1.86722837806579,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample9,Wheat bran,-0.2833869331224793,1.86722837806579,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat bran::RealV6_小麦麸_sample9,Wheat bran,-0.2833869331224793,1.86722837806579,3,3 measured sources,Random sampling,0.0496031746031746,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample1,Wheat,-1.4791712655854,1.203318015932585,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample1,Wheat,-1.4791712655854,1.203318015932585,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample1,Wheat,-1.4791712655854,1.203318015932585,3,3 measured sources,Random sampling,0.03373015873015873,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample10,Wheat,-0.03960045402839328,1.3113808599593,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample10,Wheat,-0.03960045402839328,1.3113808599593,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample10,Wheat,-0.03960045402839328,1.3113808599593,3,3 measured sources,Random sampling,0.03571428571428571,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample2,Wheat,-2.303751145604298,0.4983580483291938,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample2,Wheat,-2.303751145604298,0.4983580483291938,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample2,Wheat,-2.303751145604298,0.4983580483291938,3,3 measured sources,Random sampling,0.04166666666666666,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample3,Wheat,-1.14406631972923,1.137860852469261,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample3,Wheat,-1.14406631972923,1.137860852469261,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample3,Wheat,-1.14406631972923,1.137860852469261,3,3 measured sources,Random sampling,0.0376984126984127,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample4,Wheat,-0.9845561255765358,1.189681852828003,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample4,Wheat,-0.9845561255765358,1.189681852828003,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample4,Wheat,-0.9845561255765358,1.189681852828003,3,3 measured sources,Random sampling,0.03373015873015873,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample5,Wheat,-0.8041855360547712,1.33843635841605,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample5,Wheat,-0.8041855360547712,1.33843635841605,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample5,Wheat,-0.8041855360547712,1.33843635841605,3,3 measured sources,Random sampling,0.03968253968253968,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample6,Wheat,-1.096971905673422,1.192372571942845,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample6,Wheat,-1.096971905673422,1.192372571942845,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample6,Wheat,-1.096971905673422,1.192372571942845,3,3 measured sources,Random sampling,0.03174603174603174,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample7,Wheat,-0.1782025062979659,1.097904335255373,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample7,Wheat,-0.1782025062979659,1.097904335255373,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample7,Wheat,-0.1782025062979659,1.097904335255373,3,3 measured sources,Random sampling,0.02976190476190476,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample8,Wheat,-1.634835954879242,0.3193278892474737,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample8,Wheat,-1.634835954879242,0.3193278892474737,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample8,Wheat,-1.634835954879242,0.3193278892474737,3,3 measured sources,Random sampling,0.02579365079365079,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample9,Wheat,-0.7606927523738574,0.8373209648834977,3,3 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample9,Wheat,-0.7606927523738574,0.8373209648834977,3,3 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Wheat::RealV6_小麦_sample9,Wheat,-0.7606927523738574,0.8373209648834977,3,3 measured sources,Random sampling,0.03373015873015873,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample1,Barley,-1.978853503846387,1.28100516437496,6,6 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample1,Barley,-1.978853503846387,1.28100516437496,6,6 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample1,Barley,-1.978853503846387,1.28100516437496,6,6 measured sources,Random sampling,0.06547619047619048,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample10,Barley,-0.7940239436287604,-0.3471545673613018,6,6 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample10,Barley,-0.7940239436287604,-0.3471545673613018,6,6 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample10,Barley,-0.7940239436287604,-0.3471545673613018,6,6 measured sources,Random sampling,0.06547619047619048,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample2,Barley,-2.09688003728454,1.23234488746658,6,6 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample2,Barley,-2.09688003728454,1.23234488746658,6,6 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample2,Barley,-2.09688003728454,1.23234488746658,6,6 measured sources,Random sampling,0.08134920634920635,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample3,Barley,-2.013248069671713,0.8612331738391538,6,6 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample3,Barley,-2.013248069671713,0.8612331738391538,6,6 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample3,Barley,-2.013248069671713,0.8612331738391538,6,6 measured sources,Random sampling,0.05357142857142857,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample4,Barley,-2.047807971847043,0.5664866077627769,6,6 measured sources,P2-PAM representative sampling (k-medoids),0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample4,Barley,-2.047807971847043,0.5664866077627769,6,6 measured sources,Response-surface-guided sampling,0.0,binary selected/not selected under the fixed structured selector,Main Figure 4A four-budget small-multiple source; no single budget is privileged
Barley::RealV6_大麦_sample4,Barley,-2.047807971847043,0.5664866077627769,6,6 measured sources,Random sampling,0.06944444444444445,selection frequency across 504 realizations,Main Figure 4A four-budget small-multiple source; no single budget is privileged
