Domain,Observation_ID,Study_or_target_group,Grain,PC1,PC2,PC1_explained_variance,PC2_explained_variance
Historical 906,V44_ac3f391e8a2c,Habeanu2019_Animals,record,0.2349498227797858,-0.4360924060383104,0.3581851925549009,0.2292279722724193
Historical 906,V44_d6b347824c0e,Kwon2019_JAS,record,0.1054019033734267,0.4487030511376137,0.3581851925549009,0.2292279722724193
Historical 906,V44_b36e90c18890,Kwon2019_JAS,record,0.1427998266885829,0.430471939972921,0.3581851925549009,0.2292279722724193
Historical 906,V44_dc7397c302f7,Kwon2019_JAS,record,0.1376442160231285,0.4474984773547841,0.3581851925549009,0.2292279722724193
Historical 906,V44_3315587db62b,Kwon2019_JAS,record,0.1541300859193454,0.4375673702627903,0.3581851925549009,0.2292279722724193
Historical 906,V44_0a9cb109db1b,Kwon2019_JAS,record,0.1890865519222748,0.4563498890476301,0.3581851925549009,0.2292279722724193
Historical 906,V44_e029d732b3b6,Kwon2019_LeuExcess,record,0.2229380553428077,0.316192812073319,0.3581851925549009,0.2292279722724193
Historical 906,V44_c293d0c37276,Kwon2019_LeuExcess,record,0.2565920620474742,0.3024962270209577,0.3581851925549009,0.2292279722724193
Historical 906,V44_e82aa50c02e1,Kwon2019_LeuExcess,record,0.2456734259100504,0.3175526617055608,0.3581851925549009,0.2292279722724193
Historical 906,V44_79bb965c71d6,Kwon2019_LeuExcess,record,0.257930990402828,0.3224720853832972,0.3581851925549009,0.2292279722724193
Historical 906,V44_953ed01f2f1f,Kwon2019_LeuExcess,record,0.3086378476421703,0.3276041492323916,0.3581851925549009,0.2292279722724193
Historical 906,V44_1e4216d626c0,McGilvray2019_JAS,record,-0.8980372568004444,1.90825653458617,0.3581851925549009,0.2292279722724193
Historical 906,V44_86bbe2732d15,McGilvray2019_JAS,record,0.2549815616500643,1.023728918637105,0.3581851925549009,0.2292279722724193
Historical 906,V44_15756c09372a,McGilvray2019_JAS,record,1.429542632769882,0.1318425878320696,0.3581851925549009,0.2292279722724193
Historical 906,V44_c76ddc723239,McGilvray2019_JAS,record,-1.45374534747139,2.677511000284963,0.3581851925549009,0.2292279722724193
Historical 906,V44_44f76eec71d8,McGilvray2019_JAS,record,-0.466994720826047,1.909129030041531,0.3581851925549009,0.2292279722724193
Historical 906,V44_d123382467e7,McGilvray2019_JAS,record,0.4656388672494364,1.295249492734191,0.3581851925549009,0.2292279722724193
Historical 906,V44_fa156d1aea43,Rocha2019_CR,record,-2.059298121935106,0.8657665416204396,0.3581851925549009,0.2292279722724193
Historical 906,V44_a72dc3016035,Rocha2019_CR,record,-1.079540222281055,-1.059277496576651,0.3581851925549009,0.2292279722724193
Historical 906,V44_970205431028,Rocha2019_CR,record,-2.716192458400531,0.4771946488378223,0.3581851925549009,0.2292279722724193
Historical 906,V44_883e34a5a37b,Rocha2019_CR,record,-2.135726322440973,-0.9718498733612442,0.3581851925549009,0.2292279722724193
Historical 906,V44_f4d18cac49cf,Somensi2019_RBZ_FineWheatBranBetaine,record,0.1028168384929066,0.1950390608281817,0.3581851925549009,0.2292279722724193
Historical 906,V44_2283b3841a70,Somensi2019_RBZ_FineWheatBranBetaine,record,0.1068751695922774,0.1744522556733953,0.3581851925549009,0.2292279722724193
Historical 906,V44_f0af7a9caf60,Somensi2019_RBZ_FineWheatBranBetaine,record,0.05418947310528289,-0.6219323072306751,0.3581851925549009,0.2292279722724193
Historical 906,V44_3a68a66803ba,Somensi2019_RBZ_FineWheatBranBetaine,record,0.06527142466424871,-0.615626665745766,0.3581851925549009,0.2292279722724193
Historical 906,V44_a506ca79eb66,Somensi2019_RBZ_FineWheatBranBetaine,record,0.1147585191762826,0.1962726476240888,0.3581851925549009,0.2292279722724193
Historical 906,V44_ae8e0549776a,Zhao2019_LowProtein_AAPatterns,record,-1.959688623073901,-1.170223124808056,0.3581851925549009,0.2292279722724193
Historical 906,V44_f6f7401c8770,Zhao2019_LowProtein_AAPatterns,record,-3.420535537477291,0.1971134195946578,0.3581851925549009,0.2292279722724193
Historical 906,V44_552c132b7fa4,Zhao2019_LowProtein_AAPatterns,record,-3.222181377341341,0.3707813906199934,0.3581851925549009,0.2292279722724193
Historical 906,V44_54279744ea3f,Zhao2019_LowProtein_AAPatterns,record,-3.397463194341984,0.2914926125012937,0.3581851925549009,0.2292279722724193
Historical 906,V44_3a2e1df82308,Zhao2019_LowProtein_AAPatterns,record,-3.375349199082979,0.3027834829768459,0.3581851925549009,0.2292279722724193
Historical 906,V44_5d7f0d564db0,Zhao2019_LowProtein_AAPatterns,record,-3.258429249849952,0.2100824010006482,0.3581851925549009,0.2292279722724193
Historical 906,V44_63d6cca2c695,Zhao2019_LowProtein_AAPatterns,record,-2.95603116884848,-0.1654566330454927,0.3581851925549009,0.2292279722724193
Historical 906,V44_4de7e60c4104,Zhao2019_LowProtein_AAPatterns,record,-0.9667180091930059,-0.3596474856453823,0.3581851925549009,0.2292279722724193
Historical 906,V44_aa0f60bf65c3,Zhao2019_LowProtein_AAPatterns,record,-2.12061288516846,0.8110229171186092,0.3581851925549009,0.2292279722724193
Historical 906,V44_12039bbe94ef,Zhao2019_LowProtein_AAPatterns,record,-2.470894409006815,1.061844289643291,0.3581851925549009,0.2292279722724193
Historical 906,V44_a46c5b602551,Zhao2019_LowProtein_AAPatterns,record,-2.380641824471519,0.5760749094072104,0.3581851925549009,0.2292279722724193
Historical 906,V44_e09cbc44427b,Zhao2019_LowProtein_AAPatterns,record,-2.417569975034215,0.6426958369858851,0.3581851925549009,0.2292279722724193
Historical 906,V44_b97f07787b04,Zhao2019_LowProtein_AAPatterns,record,-2.370257804946194,0.6192242720296429,0.3581851925549009,0.2292279722724193
Historical 906,V44_6739ba9436e7,Zhao2019_LowProtein_AAPatterns,record,-1.947726465362198,0.4634717822752237,0.3581851925549009,0.2292279722724193
Historical 906,V44_9baacea27fe0,Zhao2019_LowProtein_AAPatterns,record,-3.678519554581545,-0.7691772014592216,0.3581851925549009,0.2292279722724193
Historical 906,V44_71a1c1aca6b3,Zhao2019_LowProtein_AAPatterns,record,-4.549401672183048,0.2929221626492705,0.3581851925549009,0.2292279722724193
Historical 906,V44_61e45eeb2eea,Zhao2019_LowProtein_AAPatterns,record,-4.682077805593416,0.1396646977724867,0.3581851925549009,0.2292279722724193
Historical 906,V44_b4c8f710ea0f,Zhao2019_LowProtein_AAPatterns,record,-4.655027755185499,0.307320241735292,0.3581851925549009,0.2292279722724193
Historical 906,V44_02a40e935dbd,Zhao2019_LowProtein_AAPatterns,record,-4.701997896919129,0.07889962818097331,0.3581851925549009,0.2292279722724193
Historical 906,V44_530991b6ca6e,Zhao2019_LowProtein_AAPatterns,record,-4.722408150257974,0.1122288004704405,0.3581851925549009,0.2292279722724193
Historical 906,V44_0e975f825bbe,Zhao2019_LowProtein_AAPatterns,record,-4.267728145784671,-0.1949116864275323,0.3581851925549009,0.2292279722724193
Historical 906,V44_80e5bbf35fa6,Zhao2019_LowProtein_AAPatterns,record,1.261246406566846,-0.2430150392510772,0.3581851925549009,0.2292279722724193
Historical 906,V44_25f0d61f2406,Zhao2019_LowProtein_AAPatterns,record,0.01574778350902883,0.5393842692942679,0.3581851925549009,0.2292279722724193
Historical 906,V44_5649af418338,Zhao2019_LowProtein_AAPatterns,record,-0.5087505161241858,1.023218761978875,0.3581851925549009,0.2292279722724193
Historical 906,V44_a1d0f1e8eb7c,Zhao2019_LowProtein_AAPatterns,record,-0.3004162491286343,0.5698170451202987,0.3581851925549009,0.2292279722724193
Historical 906,V44_d952ed201b36,Zhao2019_LowProtein_AAPatterns,record,-0.2011256350517712,0.473128908105355,0.3581851925549009,0.2292279722724193
Historical 906,V44_e7d09a569cd6,Zhao2019_LowProtein_AAPatterns,record,-0.05123422198951342,0.5336606023947404,0.3581851925549009,0.2292279722724193
Historical 906,V44_257bde9d865a,Zhao2019_LowProtein_AAPatterns,record,0.6193978907043812,-0.02877752776961114,0.3581851925549009,0.2292279722724193
Historical 906,V44_c78f773ba014,Zhao2019_RBZ,record,2.00651879033548,-0.8130555349241237,0.3581851925549009,0.2292279722724193
Historical 906,V44_9ae6bb58baca,Zhao2019_RBZ,record,0.7155738474050555,0.2572437249698001,0.3581851925549009,0.2292279722724193
Historical 906,V44_c3ad096fd4c4,Zhao2019_RBZ,record,0.4622549462011273,0.2444792391783852,0.3581851925549009,0.2292279722724193
Historical 906,V44_060c527bce6c,Zhao2019_RBZ,record,-1.00131730725208,-1.115931189517932,0.3581851925549009,0.2292279722724193
Historical 906,V44_f895772186b0,Zhao2019_RBZ,record,-2.081282603839693,-0.05098072016544562,0.3581851925549009,0.2292279722724193
Historical 906,V44_53ec9ef1d2be,Zhao2019_RBZ,record,-2.034775043556292,-0.2377631751853575,0.3581851925549009,0.2292279722724193
Historical 906,V44_0bec704d0c4b,Zhao2019_RBZ,record,-2.67905999291152,-1.250872461210072,0.3581851925549009,0.2292279722724193
Historical 906,V44_738a69bd9521,Zhao2019_RBZ,record,-3.783085541014678,-0.1602904270687979,0.3581851925549009,0.2292279722724193
Historical 906,V44_c953db3b6a8f,Zhao2019_RBZ,record,-3.647961919652436,-0.5037463740902706,0.3581851925549009,0.2292279722724193
Historical 906,V44_1846e8561e5a,Cruz2020_CJYeast,record,1.940073407429793,0.3837493497830144,0.3581851925549009,0.2292279722724193
Historical 906,V44_0c1103897d4d,Cruz2020_CJYeast,record,1.854741529635421,0.4236785904204429,0.3581851925549009,0.2292279722724193
Historical 906,V44_f36508c0dca7,Cruz2020_CJYeast,record,1.984902003883653,0.4330528525309824,0.3581851925549009,0.2292279722724193
Historical 906,V44_e21219ca9bad,Cruz2020_CJYeast,record,2.141716083320455,0.1791814884569002,0.3581851925549009,0.2292279722724193
Historical 906,V44_d801870161f5,Hlatini2020_SAJAS,record,-1.787619808452542,0.7673126264564549,0.3581851925549009,0.2292279722724193
Historical 906,V44_7503b8c2241d,Hlatini2020_SAJAS,record,-1.156719579844245,0.838632562339522,0.3581851925549009,0.2292279722724193
Historical 906,V44_99dfe488ea63,Hlatini2020_SAJAS,record,-0.6447123098362514,0.5107849720354355,0.3581851925549009,0.2292279722724193
Historical 906,V44_7ce242f9a210,Hlatini2020_SAJAS,record,-0.1354890705711217,-0.2597398078521735,0.3581851925549009,0.2292279722724193
Historical 906,V44_93476ae97344,Hlatini2020_SAJAS,record,0.5804041915957822,-0.2920800443064593,0.3581851925549009,0.2292279722724193
Historical 906,V44_04bb8ee05bdb,Hlatini2020_SAJAS,record,-2.195756170277126,1.387635167591734,0.3581851925549009,0.2292279722724193
Historical 906,V44_549c8db696ba,Jang2020_LivSci,record,-0.8371176529025494,0.8462110354498628,0.3581851925549009,0.2292279722724193
Historical 906,V44_29502dc6a877,Jang2020_LivSci,record,-0.8232459153350564,0.8379394836561955,0.3581851925549009,0.2292279722724193
Historical 906,V44_00b462426fda,Jang2020_LivSci,record,-0.5765573834476339,-0.727564366581005,0.3581851925549009,0.2292279722724193
Historical 906,V44_8a3e2cdfb33a,Jang2020_LivSci,record,-0.4541762420515426,-1.49778790176289,0.3581851925549009,0.2292279722724193
Historical 906,V44_05e3cadf1d1b,Jang2020_LivSci,record,-0.6980943677601114,0.05046429608333518,0.3581851925549009,0.2292279722724193
Historical 906,V44_a6742b4a492c,Kim2020_JAST,record,0.453257284946296,0.5001445046044006,0.3581851925549009,0.2292279722724193
Historical 906,V44_5c03a27601df,Kim2020_JAST,record,0.3722309659548348,0.5194486304710372,0.3581851925549009,0.2292279722724193
Historical 906,V44_6874df24430d,Kim2020_JAST,record,0.3875846942464604,0.5232013832217119,0.3581851925549009,0.2292279722724193
Historical 906,V44_e79ac14a2804,Kim2020_JAST,record,-0.2220614897538695,1.066861400043562,0.3581851925549009,0.2292279722724193
Historical 906,V44_4409bbc28743,Kim2020_JAST,record,-0.2360858025146227,1.075237584132454,0.3581851925549009,0.2292279722724193
Historical 906,V44_cff5e1e0a074,Kim2020_JAST,record,-0.2630809877690815,1.096061652099046,0.3581851925549009,0.2292279722724193
Historical 906,V44_1860846f9980,Koo2020_JAS,record,2.954224234916524,1.528069910278394,0.3581851925549009,0.2292279722724193
Historical 906,V44_5ed7000db26b,Koo2020_JAS,record,3.249611846431661,1.269072239742115,0.3581851925549009,0.2292279722724193
Historical 906,V44_91d48cc76bdc,Koo2020_JAS,record,2.523155485538188,1.586551073348096,0.3581851925549009,0.2292279722724193
Historical 906,V44_1365ee8d90c3,Koo2020_JAS,record,2.77048430317959,1.535265526426936,0.3581851925549009,0.2292279722724193
Historical 906,V44_9eaa2c05fbc9,Kwon2020_JAS,record,-0.3250007997923507,1.269154165083052,0.3581851925549009,0.2292279722724193
Historical 906,V44_15665bb29bbf,Kwon2020_JAS,record,-0.3206105741034429,1.262786844400789,0.3581851925549009,0.2292279722724193
Historical 906,V44_e3c713de1137,Kwon2020_JAS,record,-0.3067443322727486,1.252371810325102,0.3581851925549009,0.2292279722724193
Historical 906,V44_c5cbc69417fc,Kwon2020_JAS,record,-0.3276083908999948,1.265767749167086,0.3581851925549009,0.2292279722724193
Historical 906,V44_1a1f6555915c,Kwon2020_JAS,record,-0.307302813946559,1.257111705194562,0.3581851925549009,0.2292279722724193
Historical 906,V44_c27df9efc2d0,Kwon2020_JAS,record,-0.3193602164491885,1.262112326777288,0.3581851925549009,0.2292279722724193
Historical 906,V44_2c9d91595513,Kwon2020_JAS,record,-0.326258068532692,1.26983264325851,0.3581851925549009,0.2292279722724193
Historical 906,V44_07f0f013dbb0,Kwon2020_JAS,record,-0.3067443322727486,1.252371810325102,0.3581851925549009,0.2292279722724193
Historical 906,V44_b216fec50c98,Nguyen2020_Animal_TofuByproduct,record,-0.86698835847681,-1.209964794896478,0.3581851925549009,0.2292279722724193
Historical 906,V44_caa8605d5b46,Nguyen2020_Animal_TofuByproduct,record,-0.7798551117374426,-1.910739975582334,0.3581851925549009,0.2292279722724193
Historical 906,V44_55a2f4b14a9a,Nguyen2020_Animal_TofuByproduct,record,-0.6941356581067528,-2.388726327315363,0.3581851925549009,0.2292279722724193
Historical 906,V44_df09f2bfd1b4,Nguyen2020_Animal_TofuByproduct,record,-0.5953676467704975,-2.715522001758348,0.3581851925549009,0.2292279722724193
Historical 906,V44_78bd88357464,Sun2020_JASB,record,0.08677773211850359,-0.3283836201080716,0.3581851925549009,0.2292279722724193
Historical 906,V44_2f17b1fd32b8,Sun2020_JASB,record,-1.343998183670913,0.9512537892209237,0.3581851925549009,0.2292279722724193
Historical 906,V44_7a5fbc7fb7f2,Sun2020_JASB,record,-1.338989379857329,0.9458540419508873,0.3581851925549009,0.2292279722724193
Historical 906,V44_0c0188d94321,Wellington2020_JAS,record,-2.88501617745869,-2.138878439189939,0.3581851925549009,0.2292279722724193
Historical 906,V44_e2016dbf1743,Wellington2020_JAS,record,-2.845201244641391,-2.176276645206356,0.3581851925549009,0.2292279722724193
Historical 906,V44_eef06f168757,Wellington2020_JAS,record,-2.856165903471827,-1.866630028725666,0.3581851925549009,0.2292279722724193
Historical 906,V44_89c7f53d7ee9,Wellington2020_JAS,record,-2.578488007579333,-1.849042430392196,0.3581851925549009,0.2292279722724193
Historical 906,V44_1813d8c5405f,vdPeet2020_JAS,record,-0.8140135929566557,-0.1552802655345681,0.3581851925549009,0.2292279722724193
Historical 906,V44_b6149a00466e,vdPeet2020_JAS,record,-2.00923669205497,0.9070642532506269,0.3581851925549009,0.2292279722724193
Historical 906,V44_40873c1c78ba,Espinosa2021_JAS,record,2.460569465636762,1.05767622280553,0.3581851925549009,0.2292279722724193
Historical 906,V44_c0b018744a27,Espinosa2021_JAS,record,2.520438648789406,1.00706150047922,0.3581851925549009,0.2292279722724193
Historical 906,V44_c0a3a7d14742,Espinosa2021_JAS,record,2.48629969840537,1.028274847314759,0.3581851925549009,0.2292279722724193
Historical 906,V44_c40e5e963863,Espinosa2021_JAS,record,2.45108067005568,1.040604067226189,0.3581851925549009,0.2292279722724193
Historical 906,V44_fdc4631f429d,Espinosa2021_JAS,record,2.624964761357695,0.9648074318427077,0.3581851925549009,0.2292279722724193
Historical 906,V44_0baa94ee87d5,Espinosa2021_JAS,record,2.485571057591633,1.038072062768808,0.3581851925549009,0.2292279722724193
Historical 906,V44_dcec348b37f2,Espinosa2021_JAS,record,2.389085065960087,1.107508680244488,0.3581851925549009,0.2292279722724193
Historical 906,V44_4bd44cad9bfc,Hlongwana2021_TAHP,record,0.5991926606050965,-2.115010309901163,0.3581851925549009,0.2292279722724193
Historical 906,V44_e221f203252e,Hlongwana2021_TAHP,record,-0.1162443965994641,-2.367842509396029,0.3581851925549009,0.2292279722724193
Historical 906,V44_42e91d65a2b6,Hlongwana2021_TAHP,record,-0.4053851698595197,-2.215292595186686,0.3581851925549009,0.2292279722724193
Historical 906,V44_90bfb789915b,Hlongwana2021_TAHP,record,-0.8783274727314614,-2.103600505753424,0.3581851925549009,0.2292279722724193
Historical 906,V44_c8a3758ff274,Hlongwana2021_TAHP,record,0.2148846393970004,-2.210072254585662,0.3581851925549009,0.2292279722724193
Historical 906,V44_ade4d3b48e1d,Sobotka2021_Animals960,record,-2.250070837708498,-1.986626332441604,0.3581851925549009,0.2292279722724193
Historical 906,V44_ae91a81c4f1b,Sobotka2021_Animals960,record,-2.319538621607731,-1.870254212305296,0.3581851925549009,0.2292279722724193
Historical 906,V44_860729c2833f,Sobotka2021_Animals960,record,-2.389570050452008,-1.72198509943135,0.3581851925549009,0.2292279722724193
Historical 906,V44_6ee502d28dca,Sobotka2021_Animals960,record,-2.372399276528839,-1.618808640354104,0.3581851925549009,0.2292279722724193
Historical 906,V44_17623afd88ba,Sobotka2021_Animals960,record,-0.5759331273050101,-2.052722945621941,0.3581851925549009,0.2292279722724193
Historical 906,V44_e126c3c4abd9,Sobotka2021_Animals960,record,-0.636739538960042,-1.929989407730224,0.3581851925549009,0.2292279722724193
Historical 906,V44_c8c28ba892f7,Sobotka2021_Animals960,record,-0.6765818433353772,-1.85269788664768,0.3581851925549009,0.2292279722724193
Historical 906,V44_a19a8dd83260,Sobotka2021_Animals960,record,-0.6954943583884324,-1.651266031445968,0.3581851925549009,0.2292279722724193
Historical 906,V44_79b76c8c616d,vdPeet2021_JAS,record,-0.9123161974468608,-0.4442352496057838,0.3581851925549009,0.2292279722724193
Historical 906,V44_4163927688c4,vdPeet2021_JAS,record,-1.942202421097121,0.515166264449033,0.3581851925549009,0.2292279722724193
Historical 906,V44_0db36e1e7043,vdPeet2021_JAS,record,-0.9123161974468608,-0.4442352496057838,0.3581851925549009,0.2292279722724193
Historical 906,V44_06d4d6d76f5a,vdPeet2021_JAS,record,-1.942202421097121,0.515166264449033,0.3581851925549009,0.2292279722724193
Historical 906,V44_c65357cfb151,Wellington2021_DON,record,-2.267411481409294,-2.335940771267139,0.3581851925549009,0.2292279722724193
Historical 906,V44_f3d9be2fb4ca,Wellington2021_DON,record,-2.354577938397711,-2.60874299310573,0.3581851925549009,0.2292279722724193
Historical 906,V44_daa620d896f3,Wellington2021_DON,record,-2.019195440804632,-2.19173370155223,0.3581851925549009,0.2292279722724193
Historical 906,V44_8ca2fc550e18,Wellington2021_DON,record,-2.056066428125758,-2.443308722105201,0.3581851925549009,0.2292279722724193
Historical 906,V44_013d05888b01,Wellington2021_DON,record,0.73768324288626,-1.795893796722429,0.3581851925549009,0.2292279722724193
Historical 906,V44_a599b842682a,Wellington2021_DON,record,0.6345627270575296,-1.701327409825729,0.3581851925549009,0.2292279722724193
Historical 906,V44_f6fc56afd446,Wellington2021_DON,record,0.3910771936490481,-1.437456181701547,0.3581851925549009,0.2292279722724193
Historical 906,V44_0c62434e68fa,Wellington2021_DON,record,0.02659987672014409,-1.169685545793149,0.3581851925549009,0.2292279722724193
Historical 906,V44_78ad11647d3b,Goh2022_MCT_OA,record,1.309059867242692,1.795616422874363,0.3581851925549009,0.2292279722724193
Historical 906,V44_0772ca6aae0a,Goh2022_MCT_OA,record,1.365630013611968,1.803482226835954,0.3581851925549009,0.2292279722724193
Historical 906,V44_ec0444d03ba3,Goh2022_MCT_OA,record,1.345414172985979,1.794561479915174,0.3581851925549009,0.2292279722724193
Historical 906,V44_38e761e34131,Goh2022_MCT_OA,record,1.285651719181361,1.820378722018727,0.3581851925549009,0.2292279722724193
Historical 906,V44_07cd6ecfed78,Goh2022_MCT_OA,record,1.273995815000464,1.850960953227117,0.3581851925549009,0.2292279722724193
Historical 906,V44_6a9bcdd7f977,Berghaus2023_JAS,record,0.8966114775460922,-1.295901262547753,0.3581851925549009,0.2292279722724193
Historical 906,V44_7837983b0c3d,Berghaus2023_JAS,record,-1.070318541734995,-1.22656030897727,0.3581851925549009,0.2292279722724193
Historical 906,V44_650b45ee0b50,Camire2023_JAS,record,0.8114681338610761,1.451125906953997,0.3581851925549009,0.2292279722724193
Historical 906,V44_e97a9fdda11c,Camire2023_JAS,record,0.7908663818314767,1.469373045698114,0.3581851925549009,0.2292279722724193
Historical 906,V44_e91fea8c6664,Camire2023_JAS,record,0.8782148401056674,1.40674662069172,0.3581851925549009,0.2292279722724193
Historical 906,V44_d1ed6b7e1763,Camire2023_JAS,record,0.9521012685600234,1.353768349553909,0.3581851925549009,0.2292279722724193
Historical 906,V44_02334aa866f1,Camire2023_JAS,record,0.9583773799546398,1.358375348020195,0.3581851925549009,0.2292279722724193
Historical 906,V44_ba538335b111,Camire2023_JAS,record,1.215017631838794,1.14572989698071,0.3581851925549009,0.2292279722724193
Historical 906,V44_58e979d592c6,Camire2023_JAS,record,1.21170902984867,1.154285643722804,0.3581851925549009,0.2292279722724193
Historical 906,V44_dd9c084d65de,Camire2023_JAS,record,1.256423296647941,1.117013844840574,0.3581851925549009,0.2292279722724193
Historical 906,V44_2641a2e67a47,Camire2023_JAS,record,1.212420465916045,1.14935227230122,0.3581851925549009,0.2292279722724193
Historical 906,V44_0ed2b4914574,Camire2023_JAS,record,1.330405592774283,1.067735207227581,0.3581851925549009,0.2292279722724193
Historical 906,V44_e72b635b0e04,CastroDereck2023_TAHP,record,-0.5371536320656324,-0.6920111542215752,0.3581851925549009,0.2292279722724193
Historical 906,V44_a9b9bc686f90,CastroDereck2023_TAHP,record,-0.5393375041374379,-0.6862222150653962,0.3581851925549009,0.2292279722724193
Historical 906,V44_40b06e683a2c,CastroDereck2023_TAHP,record,-0.4863761305845067,-0.8251363860791955,0.3581851925549009,0.2292279722724193
Historical 906,V44_d219e8c7e46b,CastroDereck2023_TAHP,record,-0.5128945587182301,-0.7556815701154688,0.3581851925549009,0.2292279722724193
Historical 906,V44_8eb21703eb26,CastroDereck2023_TAHP,record,-0.5349695936112535,-0.6978001879497888,0.3581851925549009,0.2292279722724193
Historical 906,V44_60989981240b,Dublecz2023_Atmosphere,record,-0.7013701796728907,-0.4111309866243817,0.3581851925549009,0.2292279722724193
Historical 906,V44_415cbf5b5a04,Dublecz2023_Atmosphere,record,-0.485945458336649,-0.5044525634845092,0.3581851925549009,0.2292279722724193
Historical 906,V44_35cafd8ffd16,Dublecz2023_Atmosphere,record,-0.3140226440917211,-1.169089386880428,0.3581851925549009,0.2292279722724193
Historical 906,V44_1d55a30fbf02,Dublecz2023_Atmosphere,record,-1.38172994395029,-0.2276476295436573,0.3581851925549009,0.2292279722724193
Historical 906,V44_298e8e6e09f3,Dublecz2023_Atmosphere,record,-1.28357591144111,-0.275316597824117,0.3581851925549009,0.2292279722724193
Historical 906,V44_f413b361a2d9,Dublecz2023_Atmosphere,record,-1.170283262217628,-0.334038179455888,0.3581851925549009,0.2292279722724193
Historical 906,V44_44dca7027ccb,Niyonsaba2023_AB_LowCP,record,-0.9723630291793345,1.634721094791571,0.3581851925549009,0.2292279722724193
Historical 906,V44_17f89cd36cb4,Niyonsaba2023_AB_LowCP,record,-0.6468222655927852,1.366865133448149,0.3581851925549009,0.2292279722724193
Historical 906,V44_b99f5caa612e,Niyonsaba2023_AB_LowCP,record,-0.3268655385359868,1.13106433997012,0.3581851925549009,0.2292279722724193
Historical 906,V44_12e6caabbff0,Niyonsaba2023_AB_LowCP,record,-0.01085304657832662,0.9220614763434503,0.3581851925549009,0.2292279722724193
Historical 906,V44_dff7523e017c,Niyonsaba2023_AB_LowCP,record,0.3115363727936354,0.6699944970177456,0.3581851925549009,0.2292279722724193
Historical 906,V44_48f744073dc1,Niyonsaba2023_AB_LowCP,record,0.6383693121227454,0.38520081896854,0.3581851925549009,0.2292279722724193
Historical 906,V44_bad83346c330,Shuai2023_AnimNutr,record,1.267400639719223,0.5548996778496212,0.3581851925549009,0.2292279722724193
Historical 906,V44_69b10b3b153e,Shuai2023_AnimNutr,record,1.076144247477177,0.1720137950584536,0.3581851925549009,0.2292279722724193
Historical 906,V44_69e3c711e741,Shuai2023_AnimNutr,record,0.9185471666904231,0.09588069218245157,0.3581851925549009,0.2292279722724193
Historical 906,V44_6b332a47384c,Wu2023_Animal,record,-0.3578817786752022,-0.06034215959927986,0.3581851925549009,0.2292279722724193
Historical 906,V44_419221a4f8e1,Wu2023_Animal,record,-0.3588521432653027,-0.06033883287908507,0.3581851925549009,0.2292279722724193
Historical 906,V44_a488c05002ef,Wu2023_Animal,record,-0.3588521432653027,-0.06033883287908507,0.3581851925549009,0.2292279722724193
Historical 906,V44_ec219a0bb2e9,Wu2023_Animal,record,-0.3598213073204153,-0.06033618854427559,0.3581851925549009,0.2292279722724193
Historical 906,V44_146653b1128e,Wu2023_Animal,record,-0.3458843502341076,-0.0132917266663226,0.3581851925549009,0.2292279722724193
Historical 906,V44_827dfe0eae31,Wu2023_Animal,record,-0.3459344054388681,-0.0132031314355211,0.3581851925549009,0.2292279722724193
Historical 906,V44_039e79e5989b,Wu2023_Animal,record,-1.082888308401495,0.675283453147853,0.3581851925549009,0.2292279722724193
Historical 906,V44_0a8f2c9cc495,Wu2023_Animal,record,-1.082328616278981,0.6696502551373676,0.3581851925549009,0.2292279722724193
Historical 906,V44_7dbcbf5a0ecf,Buchinski2024_CJAS,record,0.01327330738058622,1.739792021696836,0.3581851925549009,0.2292279722724193
Historical 906,V44_c9b93d4df52d,Buchinski2024_CJAS,record,0.09203467003690773,1.716633291787493,0.3581851925549009,0.2292279722724193
Historical 906,V44_4ca4c51d2b05,Buchinski2024_CJAS,record,0.1044613153933572,1.684603860665565,0.3581851925549009,0.2292279722724193
Historical 906,V44_56856bdbb39a,Buchinski2024_CJAS,record,0.2003541592805234,1.618039627745685,0.3581851925549009,0.2292279722724193
Historical 906,V44_cf1e5ab7580f,Buchinski2024_CJAS,record,0.2497039215198245,1.599351996939231,0.3581851925549009,0.2292279722724193
Historical 906,V44_36fe68043c49,Buchinski2024_CJAS,record,-0.1308393394702408,1.886892934023257,0.3581851925549009,0.2292279722724193
Historical 906,V44_355b00e95d0a,Buchinski2024_CJAS,record,-0.03717226071509926,1.827840721873847,0.3581851925549009,0.2292279722724193
Historical 906,V44_574548c4f027,Buchinski2024_CJAS,record,-0.1390380675379094,1.854343188305126,0.3581851925549009,0.2292279722724193
Historical 906,V44_9c89f70de9fc,Buchinski2024_CJAS,record,-0.06413396578824905,1.816116433565634,0.3581851925549009,0.2292279722724193
Historical 906,V44_6acf15c0c280,Buchinski2024_CJAS,record,-0.1836721847591885,1.882862736490468,0.3581851925549009,0.2292279722724193
Historical 906,V44_7aaf718e6ff8,Cappelaere2024_JAS,record,0.4285958708637492,0.09754572624505806,0.3581851925549009,0.2292279722724193
Historical 906,V44_0a9bc626ed8c,Cappelaere2024_JAS,record,0.09724769737937877,0.2383943160484973,0.3581851925549009,0.2292279722724193
Historical 906,V44_8ecb82284f55,Cappelaere2024_JAS,record,0.9106870035205787,-0.3185822773305529,0.3581851925549009,0.2292279722724193
